BehaviorSpace results (NetLogo 3D 5.0.4),,,,,,,,,,,,,
/home/ouit-modelling4all/kkahn/models/Kepler-36-experiment.nlogo3d,,,,,,,,,,,,,
BIG,,,,,,,,,,,,,
09/03/2013 11:26:05:497 +0100,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,
-50,50,-50,50,,,,,,,,,,
[run number],the-kepler-36-c-mean-anomaly,the-kepler-36-b-mass,the-kepler-36-c-semi-major-axis,the-kepler-36-b-semi-major-axis,the-kepler-36-b-mean-anomaly,the-kepler-36-c-logitude,the-kepler-36-b-logitude,the-kepler-36-c-mass,[step],[my-orbits-length] of the-kepler-36-c,[my-orbits-length] of the-kepler-36-b,orbits-ok,years-ok
114,300,2.49E+25,18890000,17270000,150,5,244,5.16E+25,120876,[1411680 1411620 1411800 1410660 1412220 194580],[1135860 1135980 1135680 1136280 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
115,300,2.49E+25,18890000,17270000,150,5,150,4.52E+25,120876,[1411680 1411620 1411800 1410660 1412220 194580],[1135860 1135860 1135620 1136160 1135080 966660],"""orbits-ok""","""Kepler-36 b"""
116,300,2.49E+25,18890000,17270000,150,5,150,4.84E+25,120876,[1411680 1411620 1411800 1410660 1412220 194580],[1135860 1135920 1135680 1136220 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
117,300,2.49E+25,18890000,17270000,150,5,150,5.16E+25,120876,[1411680 1411620 1411800 1410660 1412220 194580],[1135860 1135980 1135680 1136280 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
122,300,2.49E+25,18890000,17270000,150,8,244,4.84E+25,121327,[1415400 1415280 1415460 1414500 1415880 203100],[1135860 1135920 1135620 1136520 1134960 966720],"""orbits-ok""","""Kepler-36 b"""
123,300,2.49E+25,18890000,17270000,150,8,244,5.16E+25,121327,[1415400 1415280 1415520 1414440 1415880 203100],[1135860 1135980 1135680 1136580 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
118,300,2.49E+25,18890000,17270000,150,8,240,4.52E+25,121327,[1415400 1415280 1415460 1414500 1415880 203100],[1135860 1135860 1135620 1136400 1135020 966720],"""orbits-ok""","""Kepler-36 b"""
119,300,2.49E+25,18890000,17270000,150,8,240,4.84E+25,121327,[1415400 1415280 1415460 1414500 1415880 203100],[1135860 1135920 1135620 1136520 1134960 966720],"""orbits-ok""","""Kepler-36 b"""
120,300,2.49E+25,18890000,17270000,150,8,240,5.16E+25,121327,[1415400 1415280 1415520 1414440 1415880 203100],[1135860 1135980 1135680 1136580 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
121,300,2.49E+25,18890000,17270000,150,8,244,4.52E+25,121327,[1415400 1415280 1415460 1414500 1415880 203100],[1135860 1135860 1135620 1136400 1135020 966720],"""orbits-ok""","""Kepler-36 b"""
124,300,2.49E+25,18890000,17270000,150,8,150,4.52E+25,121327,[1415400 1415280 1415460 1414500 1415880 203100],[1135860 1135860 1135620 1136400 1135020 966720],"""orbits-ok""","""Kepler-36 b"""
125,300,2.49E+25,18890000,17270000,150,8,150,4.84E+25,121327,[1415400 1415280 1415460 1414500 1415880 203100],[1135860 1135920 1135620 1136520 1134960 966720],"""orbits-ok""","""Kepler-36 b"""
126,300,2.49E+25,18890000,17270000,150,8,150,5.16E+25,121327,[1415400 1415280 1415520 1414440 1415880 203100],[1135860 1135980 1135680 1136580 1135020 966660],"""orbits-ok""","""Kepler-36 b"""
127,300,2.49E+25,18890000,17270000,150,145,240,4.52E+25,127334,[1382220 1381620 1381860 1381620 1381680 731040],[1134780 1135620 1135320 1135500 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
132,300,2.49E+25,18890000,17270000,150,145,244,5.16E+25,127334,[1382220 1381620 1381860 1381620 1381680 731040],[1134660 1135740 1135260 1135560 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
128,300,2.49E+25,18890000,17270000,150,145,240,4.84E+25,127334,[1382220 1381620 1381860 1381620 1381680 731040],[1134660 1135740 1135260 1135500 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
133,300,2.49E+25,18890000,17270000,150,145,150,4.52E+25,127334,[1382220 1381620 1381860 1381620 1381680 731040],[1134780 1135620 1135320 1135500 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
129,300,2.49E+25,18890000,17270000,150,145,240,5.16E+25,127334,[1382220 1381620 1381860 1381620 1381680 731040],[1134660 1135740 1135260 1135560 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
130,300,2.49E+25,18890000,17270000,150,145,244,4.52E+25,127334,[1382220 1381620 1381860 1381620 1381680 731040],[1134780 1135620 1135320 1135500 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
131,300,2.49E+25,18890000,17270000,150,145,244,4.84E+25,127334,[1382220 1381620 1381860 1381620 1381680 731040],[1134660 1135740 1135260 1135500 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
134,300,2.49E+25,18890000,17270000,150,145,150,4.84E+25,127334,[1382220 1381620 1381860 1381620 1381680 731040],[1134660 1135740 1135260 1135500 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
135,300,2.49E+25,18890000,17270000,150,145,150,5.16E+25,127334,[1382220 1381620 1381860 1381620 1381680 731040],[1134660 1135740 1135260 1135560 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
136,300,2.49E+25,18890000,17270000,145,5,240,4.52E+25,120873,[1411560 1411500 1411680 1410840 1412220 194580],[1138680 1138680 1138440 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
138,300,2.49E+25,18890000,17270000,145,5,240,5.16E+25,120873,[1411560 1411500 1411680 1410900 1412160 194580],[1138740 1138800 1138500 1140240 1137660 974340],"""orbits-ok""","""Kepler-36 b"""
137,300,2.49E+25,18890000,17270000,145,5,240,4.84E+25,120873,[1411560 1411500 1411680 1410840 1412220 194580],[1138740 1138740 1138440 1140060 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
140,300,2.49E+25,18890000,17270000,145,5,244,4.84E+25,120873,[1411560 1411500 1411680 1410840 1412220 194580],[1138740 1138740 1138440 1140060 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
139,300,2.49E+25,18890000,17270000,145,5,244,4.52E+25,120873,[1411560 1411500 1411680 1410840 1412220 194580],[1138680 1138680 1138440 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
141,300,2.49E+25,18890000,17270000,145,5,244,5.16E+25,120873,[1411560 1411500 1411680 1410900 1412160 194580],[1138740 1138800 1138500 1140240 1137660 974340],"""orbits-ok""","""Kepler-36 b"""
143,300,2.49E+25,18890000,17270000,145,5,150,4.84E+25,120873,[1411560 1411500 1411680 1410840 1412220 194580],[1138740 1138740 1138440 1140060 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
142,300,2.49E+25,18890000,17270000,145,5,150,4.52E+25,120873,[1411560 1411500 1411680 1410840 1412220 194580],[1138680 1138680 1138440 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
144,300,2.49E+25,18890000,17270000,145,5,150,5.16E+25,120873,[1411560 1411500 1411680 1410900 1412160 194580],[1138740 1138800 1138500 1140240 1137660 974340],"""orbits-ok""","""Kepler-36 b"""
145,300,2.49E+25,18890000,17270000,145,8,240,4.52E+25,121328,[1415340 1415280 1415460 1414620 1415880 203100],[1138560 1138620 1138320 1139820 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
146,300,2.49E+25,18890000,17270000,145,8,240,4.84E+25,121328,[1415340 1415280 1415460 1414620 1415880 203100],[1138560 1138680 1138320 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
147,300,2.49E+25,18890000,17270000,145,8,240,5.16E+25,121328,[1415340 1415280 1415460 1414620 1415880 203100],[1138620 1138680 1138440 1140000 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
149,300,2.49E+25,18890000,17270000,145,8,244,4.84E+25,121328,[1415340 1415280 1415460 1414620 1415880 203100],[1138560 1138680 1138320 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
148,300,2.49E+25,18890000,17270000,145,8,244,4.52E+25,121328,[1415340 1415280 1415460 1414620 1415880 203100],[1138560 1138620 1138320 1139820 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
150,300,2.49E+25,18890000,17270000,145,8,244,5.16E+25,121328,[1415340 1415280 1415460 1414620 1415880 203100],[1138620 1138680 1138440 1140000 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
151,300,2.49E+25,18890000,17270000,145,8,150,4.52E+25,121328,[1415340 1415280 1415460 1414620 1415880 203100],[1138560 1138620 1138320 1139820 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
154,300,2.49E+25,18890000,17270000,145,145,240,4.52E+25,127350,[1383060 1381740 1381860 1381620 1381680 731040],[1136460 1138020 1137960 1138260 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
152,300,2.49E+25,18890000,17270000,145,8,150,4.84E+25,121328,[1415340 1415280 1415460 1414620 1415880 203100],[1138560 1138680 1138320 1139940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
153,300,2.49E+25,18890000,17270000,145,8,150,5.16E+25,121328,[1415340 1415280 1415460 1414620 1415880 203100],[1138620 1138680 1138440 1140000 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
155,300,2.49E+25,18890000,17270000,145,145,240,4.84E+25,127350,[1383060 1381740 1381860 1381620 1381680 731040],[1136340 1138020 1138020 1138200 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
156,300,2.49E+25,18890000,17270000,145,145,240,5.16E+25,127350,[1383060 1381740 1381860 1381620 1381680 731040],[1136160 1138080 1137960 1138260 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
157,300,2.49E+25,18890000,17270000,145,145,244,4.52E+25,127350,[1383060 1381740 1381860 1381620 1381680 731040],[1136460 1138020 1137960 1138260 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
158,300,2.49E+25,18890000,17270000,145,145,244,4.84E+25,127350,[1383060 1381740 1381860 1381620 1381680 731040],[1136340 1138020 1138020 1138200 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
159,300,2.49E+25,18890000,17270000,145,145,244,5.16E+25,127350,[1383060 1381740 1381860 1381620 1381680 731040],[1136160 1138080 1137960 1138260 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
160,300,2.49E+25,18890000,17270000,145,145,150,4.52E+25,127350,[1383060 1381740 1381860 1381620 1381680 731040],[1136460 1138020 1137960 1138260 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
162,300,2.49E+25,18890000,17270000,145,145,150,5.16E+25,127350,[1383060 1381740 1381860 1381620 1381680 731040],[1136160 1138080 1137960 1138260 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
161,300,2.49E+25,18890000,17270000,145,145,150,4.84E+25,127350,[1383060 1381740 1381860 1381620 1381680 731040],[1136340 1138020 1138020 1138200 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
166,300,2.49E+25,18890000,17560000,300,5,244,4.52E+25,121180,[1415100 1415040 1415280 1415460 1415100 194820],[1256460 1256400 1256040 1255860 1257540 96720],"""orbits-ok""","""Kepler-36 b"""
163,300,2.49E+25,18890000,17560000,300,5,240,4.52E+25,121180,[1415100 1415040 1415280 1415460 1415100 194820],[1256460 1256400 1256040 1255860 1257540 96720],"""orbits-ok""","""Kepler-36 b"""
164,300,2.49E+25,18890000,17560000,300,5,240,4.84E+25,121182,[1415100 1415100 1415280 1415460 1415160 194820],[1256100 1255920 1255620 1255380 1257240 96720],"""orbits-ok""","""Kepler-36 b"""
165,300,2.49E+25,18890000,17560000,300,5,240,5.16E+25,121185,[1415160 1415100 1415340 1415520 1415160 194820],[1255680 1255500 1255140 1254960 1256880 96720],"""orbits-ok""","""Kepler-36 b"""
167,300,2.49E+25,18890000,17560000,300,5,244,4.84E+25,121182,[1415100 1415100 1415280 1415460 1415160 194820],[1256100 1255920 1255620 1255380 1257240 96720],"""orbits-ok""","""Kepler-36 b"""
168,300,2.49E+25,18890000,17560000,300,5,244,5.16E+25,121185,[1415160 1415100 1415340 1415520 1415160 194820],[1255680 1255500 1255140 1254960 1256880 96720],"""orbits-ok""","""Kepler-36 b"""
169,300,2.49E+25,18890000,17560000,300,5,150,4.52E+25,121180,[1415100 1415040 1415280 1415460 1415100 194820],[1256460 1256400 1256040 1255860 1257540 96720],"""orbits-ok""","""Kepler-36 b"""
170,300,2.49E+25,18890000,17560000,300,5,150,4.84E+25,121182,[1415100 1415100 1415280 1415460 1415160 194820],[1256100 1255920 1255620 1255380 1257240 96720],"""orbits-ok""","""Kepler-36 b"""
171,300,2.49E+25,18890000,17560000,300,5,150,5.16E+25,121185,[1415160 1415100 1415340 1415520 1415160 194820],[1255680 1255500 1255140 1254960 1256880 96720],"""orbits-ok""","""Kepler-36 b"""
172,300,2.49E+25,18890000,17560000,300,8,240,4.52E+25,121607,[1418460 1418460 1418700 1418820 1418760 203220],[1257120 1256940 1256700 1256460 1258680 96780],"""orbits-ok""","""Kepler-36 b"""
175,300,2.49E+25,18890000,17560000,300,8,244,4.52E+25,121607,[1418460 1418460 1418700 1418820 1418760 203220],[1257120 1256940 1256700 1256460 1258680 96780],"""orbits-ok""","""Kepler-36 b"""
174,300,2.49E+25,18890000,17560000,300,8,240,5.16E+25,121615,[1418580 1418580 1418760 1418940 1418820 203220],[1256340 1256160 1255800 1255620 1258080 96780],"""orbits-ok""","""Kepler-36 b"""
173,300,2.49E+25,18890000,17560000,300,8,240,4.84E+25,121611,[1418520 1418520 1418700 1418940 1418760 203220],[1256700 1256580 1256220 1256100 1258380 96780],"""orbits-ok""","""Kepler-36 b"""
176,300,2.49E+25,18890000,17560000,300,8,244,4.84E+25,121611,[1418520 1418520 1418700 1418940 1418760 203220],[1256700 1256580 1256220 1256100 1258380 96780],"""orbits-ok""","""Kepler-36 b"""
177,300,2.49E+25,18890000,17560000,300,8,244,5.16E+25,121615,[1418580 1418580 1418760 1418940 1418820 203220],[1256340 1256160 1255800 1255620 1258080 96780],"""orbits-ok""","""Kepler-36 b"""
178,300,2.49E+25,18890000,17560000,300,8,150,4.52E+25,121607,[1418460 1418460 1418700 1418820 1418760 203220],[1257120 1256940 1256700 1256460 1258680 96780],"""orbits-ok""","""Kepler-36 b"""
179,300,2.49E+25,18890000,17560000,300,8,150,4.84E+25,121611,[1418520 1418520 1418700 1418940 1418760 203220],[1256700 1256580 1256220 1256100 1258380 96780],"""orbits-ok""","""Kepler-36 b"""
180,300,2.49E+25,18890000,17560000,300,8,150,5.16E+25,121615,[1418580 1418580 1418760 1418940 1418820 203220],[1256340 1256160 1255800 1255620 1258080 96780],"""orbits-ok""","""Kepler-36 b"""
181,300,2.49E+25,18890000,17560000,300,145,240,4.52E+25,126265,[1333500 1364640 1382220 1382340 1382100 731100],[1222800 1261260 1260960 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
182,300,2.49E+25,18890000,17560000,300,145,240,4.84E+25,126328,[1337460 1364460 1382220 1382340 1382100 731100],[1220580 1261260 1260900 1261140 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
183,300,2.49E+25,18890000,17560000,300,145,240,5.16E+25,126357,[1339320 1364340 1382220 1382340 1382100 731100],[1218480 1261260 1260840 1261140 1261500 96780],"""orbits-ok""","""Kepler-36 c"""
184,300,2.49E+25,18890000,17560000,300,145,244,4.52E+25,126265,[1333500 1364640 1382220 1382340 1382100 731100],[1222800 1261260 1260960 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
186,300,2.49E+25,18890000,17560000,300,145,244,5.16E+25,126357,[1339320 1364340 1382220 1382340 1382100 731100],[1218480 1261260 1260840 1261140 1261500 96780],"""orbits-ok""","""Kepler-36 c"""
185,300,2.49E+25,18890000,17560000,300,145,244,4.84E+25,126328,[1337460 1364460 1382220 1382340 1382100 731100],[1220580 1261260 1260900 1261140 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
187,300,2.49E+25,18890000,17560000,300,145,150,4.52E+25,126265,[1333500 1364640 1382220 1382340 1382100 731100],[1222800 1261260 1260960 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
189,300,2.49E+25,18890000,17560000,300,145,150,5.16E+25,126357,[1339320 1364340 1382220 1382340 1382100 731100],[1218480 1261260 1260840 1261140 1261500 96780],"""orbits-ok""","""Kepler-36 c"""
188,300,2.49E+25,18890000,17560000,300,145,150,4.84E+25,126328,[1337460 1364460 1382220 1382340 1382100 731100],[1220580 1261260 1260900 1261140 1261560 96780],"""orbits-ok""","""Kepler-36 c"""
190,300,2.49E+25,18890000,17560000,150,5,240,4.52E+25,120886,[1411560 1411680 1411800 1411320 1412220 194580],[1165620 1165500 1165320 1166160 1164720 993720],"""orbits-ok""","""years-ok"""
191,300,2.49E+25,18890000,17560000,150,5,240,4.84E+25,120886,[1411560 1411680 1411800 1411320 1412220 194580],[1165740 1165500 1165320 1166280 1164660 993720],"""orbits-ok""","""years-ok"""
192,300,2.49E+25,18890000,17560000,150,5,240,5.16E+25,120886,[1411560 1411680 1411800 1411320 1412220 194580],[1165740 1165560 1165320 1166340 1164660 993720],"""orbits-ok""","""years-ok"""
194,300,2.49E+25,18890000,17560000,150,5,244,4.84E+25,120886,[1411560 1411680 1411800 1411320 1412220 194580],[1165740 1165500 1165320 1166280 1164660 993720],"""orbits-ok""","""years-ok"""
193,300,2.49E+25,18890000,17560000,150,5,244,4.52E+25,120886,[1411560 1411680 1411800 1411320 1412220 194580],[1165620 1165500 1165320 1166160 1164720 993720],"""orbits-ok""","""years-ok"""
195,300,2.49E+25,18890000,17560000,150,5,244,5.16E+25,120886,[1411560 1411680 1411800 1411320 1412220 194580],[1165740 1165560 1165320 1166340 1164660 993720],"""orbits-ok""","""years-ok"""
196,300,2.49E+25,18890000,17560000,150,5,150,4.52E+25,120886,[1411560 1411680 1411800 1411320 1412220 194580],[1165620 1165500 1165320 1166160 1164720 993720],"""orbits-ok""","""years-ok"""
197,300,2.49E+25,18890000,17560000,150,5,150,4.84E+25,120886,[1411560 1411680 1411800 1411320 1412220 194580],[1165740 1165500 1165320 1166280 1164660 993720],"""orbits-ok""","""years-ok"""
198,300,2.49E+25,18890000,17560000,150,5,150,5.16E+25,120886,[1411560 1411680 1411800 1411320 1412220 194580],[1165740 1165560 1165320 1166340 1164660 993720],"""orbits-ok""","""years-ok"""
200,300,2.49E+25,18890000,17560000,150,8,240,4.84E+25,121343,[1415460 1415460 1415580 1415100 1415880 203100],[1165500 1165380 1165140 1166040 1164660 993720],"""orbits-ok""","""years-ok"""
199,300,2.49E+25,18890000,17560000,150,8,240,4.52E+25,121343,[1415460 1415460 1415580 1415100 1415880 203100],[1165500 1165320 1165140 1165920 1164720 993720],"""orbits-ok""","""years-ok"""
203,300,2.49E+25,18890000,17560000,150,8,244,4.84E+25,121343,[1415460 1415460 1415580 1415100 1415880 203100],[1165500 1165380 1165140 1166040 1164660 993720],"""orbits-ok""","""years-ok"""
202,300,2.49E+25,18890000,17560000,150,8,244,4.52E+25,121343,[1415460 1415460 1415580 1415100 1415880 203100],[1165500 1165320 1165140 1165920 1164720 993720],"""orbits-ok""","""years-ok"""
201,300,2.49E+25,18890000,17560000,150,8,240,5.16E+25,121342,[1415400 1415460 1415640 1415040 1415880 203100],[1165560 1165380 1165140 1166100 1164660 993720],"""orbits-ok""","""years-ok"""
204,300,2.49E+25,18890000,17560000,150,8,244,5.16E+25,121342,[1415400 1415460 1415640 1415040 1415880 203100],[1165560 1165380 1165140 1166100 1164660 993720],"""orbits-ok""","""years-ok"""
205,300,2.49E+25,18890000,17560000,150,8,150,4.52E+25,121343,[1415460 1415460 1415580 1415100 1415880 203100],[1165500 1165320 1165140 1165920 1164720 993720],"""orbits-ok""","""years-ok"""
206,300,2.49E+25,18890000,17560000,150,8,150,4.84E+25,121343,[1415460 1415460 1415580 1415100 1415880 203100],[1165500 1165380 1165140 1166040 1164660 993720],"""orbits-ok""","""years-ok"""
207,300,2.49E+25,18890000,17560000,150,8,150,5.16E+25,121342,[1415400 1415460 1415640 1415040 1415880 203100],[1165560 1165380 1165140 1166100 1164660 993720],"""orbits-ok""","""years-ok"""
208,300,2.49E+25,18890000,17560000,150,145,240,4.52E+25,127267,[1378920 1381020 1381800 1381560 1381680 731040],[1169280 1164840 1165140 1165320 1165200 993840],"""orbits-ok""","""years-ok"""
209,300,2.49E+25,18890000,17560000,150,145,240,4.84E+25,127267,[1378920 1381020 1381800 1381560 1381680 731040],[1169520 1164840 1165140 1165320 1165260 993840],"""orbits-ok""","""years-ok"""
210,300,2.49E+25,18890000,17560000,150,145,240,5.16E+25,127268,[1378980 1381020 1381800 1381560 1381680 731040],[1169820 1164840 1165140 1165380 1165260 993840],"""orbits-ok""","""years-ok"""
211,300,2.49E+25,18890000,17560000,150,145,244,4.52E+25,127267,[1378920 1381020 1381800 1381560 1381680 731040],[1169280 1164840 1165140 1165320 1165200 993840],"""orbits-ok""","""years-ok"""
212,300,2.49E+25,18890000,17560000,150,145,244,4.84E+25,127267,[1378920 1381020 1381800 1381560 1381680 731040],[1169520 1164840 1165140 1165320 1165260 993840],"""orbits-ok""","""years-ok"""
213,300,2.49E+25,18890000,17560000,150,145,244,5.16E+25,127268,[1378980 1381020 1381800 1381560 1381680 731040],[1169820 1164840 1165140 1165380 1165260 993840],"""orbits-ok""","""years-ok"""
214,300,2.49E+25,18890000,17560000,150,145,150,4.52E+25,127267,[1378920 1381020 1381800 1381560 1381680 731040],[1169280 1164840 1165140 1165320 1165200 993840],"""orbits-ok""","""years-ok"""
215,300,2.49E+25,18890000,17560000,150,145,150,4.84E+25,127267,[1378920 1381020 1381800 1381560 1381680 731040],[1169520 1164840 1165140 1165320 1165260 993840],"""orbits-ok""","""years-ok"""
216,300,2.49E+25,18890000,17560000,150,145,150,5.16E+25,127268,[1378980 1381020 1381800 1381560 1381680 731040],[1169820 1164840 1165140 1165380 1165260 993840],"""orbits-ok""","""years-ok"""
221,300,2.49E+25,18890000,17560000,145,5,244,4.84E+25,120912,[1411920 1412100 1412100 1411860 1412160 194580],[1167840 1167720 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
217,300,2.49E+25,18890000,17560000,145,5,240,4.52E+25,120912,[1411920 1412100 1412100 1411860 1412160 194580],[1167840 1167720 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
218,300,2.49E+25,18890000,17560000,145,5,240,4.84E+25,120912,[1411920 1412100 1412100 1411860 1412160 194580],[1167840 1167720 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
219,300,2.49E+25,18890000,17560000,145,5,240,5.16E+25,120912,[1411920 1412100 1412100 1411860 1412160 194580],[1167900 1167660 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
220,300,2.49E+25,18890000,17560000,145,5,244,4.52E+25,120912,[1411920 1412100 1412100 1411860 1412160 194580],[1167840 1167720 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
222,300,2.49E+25,18890000,17560000,145,5,244,5.16E+25,120912,[1411920 1412100 1412100 1411860 1412160 194580],[1167900 1167660 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
226,300,2.49E+25,18890000,17560000,145,8,240,4.52E+25,121367,[1415760 1415880 1415880 1415520 1415880 203100],[1167720 1167600 1167360 1167840 1167420 1001580],"""orbits-ok""","""years-ok"""
224,300,2.49E+25,18890000,17560000,145,5,150,4.84E+25,120912,[1411920 1412100 1412100 1411860 1412160 194580],[1167840 1167720 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
223,300,2.49E+25,18890000,17560000,145,5,150,4.52E+25,120912,[1411920 1412100 1412100 1411860 1412160 194580],[1167840 1167720 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
225,300,2.49E+25,18890000,17560000,145,5,150,5.16E+25,120912,[1411920 1412100 1412100 1411860 1412160 194580],[1167900 1167660 1167480 1168020 1167360 1001580],"""orbits-ok""","""years-ok"""
227,300,2.49E+25,18890000,17560000,145,8,240,4.84E+25,121367,[1415760 1415880 1415880 1415520 1415880 203100],[1167720 1167540 1167360 1167900 1167360 1001580],"""orbits-ok""","""years-ok"""
228,300,2.49E+25,18890000,17560000,145,8,240,5.16E+25,121367,[1415760 1415880 1415880 1415520 1415880 203100],[1167780 1167540 1167300 1167900 1167360 1001580],"""orbits-ok""","""years-ok"""
229,300,2.49E+25,18890000,17560000,145,8,244,4.52E+25,121367,[1415760 1415880 1415880 1415520 1415880 203100],[1167720 1167600 1167360 1167840 1167420 1001580],"""orbits-ok""","""years-ok"""
231,300,2.49E+25,18890000,17560000,145,8,244,5.16E+25,121367,[1415760 1415880 1415880 1415520 1415880 203100],[1167780 1167540 1167300 1167900 1167360 1001580],"""orbits-ok""","""years-ok"""
230,300,2.49E+25,18890000,17560000,145,8,244,4.84E+25,121367,[1415760 1415880 1415880 1415520 1415880 203100],[1167720 1167540 1167360 1167900 1167360 1001580],"""orbits-ok""","""years-ok"""
234,300,2.49E+25,18890000,17560000,145,8,150,5.16E+25,121367,[1415760 1415880 1415880 1415520 1415880 203100],[1167780 1167540 1167300 1167900 1167360 1001580],"""orbits-ok""","""years-ok"""
232,300,2.49E+25,18890000,17560000,145,8,150,4.52E+25,121367,[1415760 1415880 1415880 1415520 1415880 203100],[1167720 1167600 1167360 1167840 1167420 1001580],"""orbits-ok""","""years-ok"""
